ID,y
7123,103.593925
7124,94.86501
7127,106.990616
7131,104.82479
7132,92.60877
7133,97.28758
7134,109.33336
7135,91.46713
7136,110.01668
7137,94.959076
7141,95.54013
7144,106.00515
7147,105.52605
7148,98.00966
7150,97.44987
7151,92.853424
7152,105.51835
7154,95.145035
7156,95.68009
7157,106.23105
7159,117.707016
7161,101.13042
7163,97.518135
7164,100.72364
7167,78.38939
7169,102.01134
7170,93.64764
7173,96.17538
7174,107.64089
7177,109.52553
7178,104.13201
7179,97.7097
7180,81.13804
7181,109.929985
7182,92.40305
7184,96.34656
7185,112.10628
7186,92.821266
7187,116.68934
7188,94.24747
7189,108.23135
7191,103.434364
7193,107.93514
7197,97.97419
7199,95.50925
7200,110.3624
7201,91.46713
7204,93.88211
7207,111.67138
7209,110.57105
7210,94.0457
7211,99.22713
7213,96.29815
7214,112.04183
7216,111.59313
7217,94.05754
7220,108.65056
7224,108.62387
7225,93.0834
7226,111.59313
7227,94.6005
7234,112.10628
7236,82.53709
7239,109.8419
7240,91.92615
7242,114.55541
7244,104.46943
7245,90.41559
7247,98.51236
7248,93.97554
7249,117.4094
7250,111.57786
7251,102.68666
7252,109.25042
7253,78.278564
7256,92.87521
7260,96.647865
7261,112.07081
7264,100.13363
7269,111.53341
7270,91.62287
7273,105.30854
7279,93.40767
7281,111.25191
7284,95.58145
7285,112.176216
7286,117.71947
7287,93.21483
7289,96.34656
7292,91.04071
7293,111.52675
7296,98.605835
7297,111.49083
7298,95.14441
7299,112.797264
7301,104.3732
7304,107.19956
7306,109.00021
7308,96.34656
7309,97.05691
7312,91.5192
7313,78.278564
7314,97.32343
7316,93.77976
7319,110.72535
7321,111.44908
7323,98.56097
7324,103.64283
7325,94.6915
7328,95.50425
7330,77.12356
7334,95.41315
7337,111.98396
7338,103.7987
7339,95.62513
7341,92.74234
7342,112.03582
7344,103.81427
7345,102.89713
7347,107.811005
7349,111.25191
7350,94.79986
7353,102.8834
7355,110.95492
7356,94.43179
7357,113.58368
7358,103.002556
7360,95.58691
7363,100.44252
7364,94.80673
7366,103.78336
7368,92.51783
7369,108.8177
7370,96.38206
7373,94.34482
7374,101.128136
7375,97.87324
7377,93.603966
7379,97.364914
7380,119.37459
7382,100.16068
7383,92.35917
7385,108.234146
7386,103.561874
7391,95.325714
7394,95.44536
7396,111.57786
7397,94.88419
7399,98.76806
7400,105.164604
7403,78.090164
7405,110.92696
7408,106.305954
7414,108.68289
7416,97.77172
7417,95.13756
7419,93.95897
7420,104.85689
7421,96.34183
7422,95.358696
7423,97.01649
7425,77.527885
7430,101.16893
7432,96.143326
7433,102.22005
7434,104.71113
7436,109.125244
7437,93.80523
7438,108.10194
7440,101.431335
7441,92.95778
7442,109.1788
7445,94.30619
7446,96.31947
7448,110.53758
7450,97.25054
7451,93.61616
7454,103.23859
7455,103.423904
7457,106.670555
7459,96.31459
7462,94.08106
7464,93.61616
7465,102.56802
7466,95.42918
7467,106.413414
7469,103.15805
7472,96.4139
7473,108.150566
7479,95.41315
7480,108.23881
7484,103.88536
7491,92.898544
7494,98.97983
7495,98.47193
7501,98.27109
7503,92.37191
7504,107.35082
7505,97.177925
7508,111.15605
7509,90.99886
7510,78.278564
7511,111.9964
7515,98.11464
7516,101.033165
7517,95.507225
7518,103.381714
7519,93.362915
7521,97.2604
7522,106.39832
7524,99.45289
7526,105.71294
7527,94.30636
7528,102.64198
7529,92.28673
7534,106.16337
7537,107.28142
7538,97.22458
7540,106.28791
7541,111.15605
7545,113.56108
7551,111.96245
7553,94.70673
7554,102.06464
7555,96.720436
7561,111.365135
7562,94.743225
7564,97.997025
7565,100.943565
7566,93.496704
7567,106.50632
7569,101.180275
7570,95.32742
7571,116.08185
7572,102.30637
7574,100.70581
7578,109.65268
7579,93.334564
7586,93.51894
7587,88.44697
7590,92.51617
7593,108.150566
7594,103.3005
7595,93.496704
7600,96.38639
7601,79.99978
7602,93.441635
7603,112.14569
7604,97.209076
7606,100.018684
7608,112.185555
7613,78.55435
7615,108.95087
7616,109.125244
7617,112.37961
7618,94.30636
7619,107.52904
7622,107.44634
7623,104.23105
7624,97.37796
7625,99.69152
7626,94.232414
7627,103.21971
7628,77.41903
7631,103.69084
7632,107.15518
7633,94.44112
7634,106.50622
7635,93.61324
7636,111.96333
7637,111.96333
7639,92.90519
7640,77.62674
7644,110.3624
7645,94.218376
7648,105.23315
7649,96.56484
7650,109.32098
7652,102.56802
7653,91.922516
7655,95.37122
7659,109.85988
7662,96.65519
7664,100.84326
7666,97.298904
7668,101.712166
7669,107.022705
7670,97.71759
7672,101.73246
7673,109.30822
7678,96.52112
7679,78.410706
7680,102.06558
7683,93.96112
7685,117.71947
7688,93.69794
7690,108.63622
7692,92.930954
7693,91.826164
7695,111.98396
7696,99.39623
7698,96.34806
7699,109.48188
7702,92.054146
7703,111.68686
7704,96.56484
7707,111.9964
7713,78.59913
7715,103.8832
7717,110.01366
7718,100.31925
7719,104.19256
7721,106.46584
7722,102.74573
7725,99.68346
7727,100.95825
7730,80.66627
7733,92.03115
7735,102.76036
7740,111.68686
7741,110.2089
7742,91.73582
7744,98.518974
7747,95.43262
7750,77.527885
7752,107.93203
7754,107.27294
7756,105.18545
7757,97.28851
7758,102.1933
7760,102.06558
7761,92.87729
7763,106.32576
7765,93.11393
7767,111.96333
7768,92.316444
7771,93.26754
7773,99.17623
7774,97.783
7776,98.08812
7779,92.30859
7783,94.08333
7786,97.68011
7787,102.1362
7789,94.575066
7791,92.61685
7793,103.1647
7794,99.39174
7795,93.49215
7799,78.55435
7800,101.66857
7802,103.096054
7805,99.72192
7807,100.91733
7808,95.224785
7811,109.540245
7817,108.98584
7818,107.15518
7819,92.34312
7822,93.25248
7823,111.86884
7825,110.48932
7828,96.4836
7832,96.79065
7833,80.588196
7834,103.43245
7835,96.37889
7837,97.08084
7840,98.13282
7842,95.7245
7843,116.18979
7844,92.3155
7846,92.87729
7850,96.75405
7853,109.703125
7855,112.67871
7858,96.12923
7863,112.13616
7865,110.100945
7866,100.67725
7868,94.82145
7869,110.23099
7871,78.38939
7872,102.46029
7874,100.8021
7877,110.05534
7878,94.35726
7879,104.840454
7881,95.79161
7883,93.44491
7885,98.01823
7886,94.70673
7889,95.34486
7890,105.827545
7891,95.51513
7893,97.204155
7894,103.10536
7896,109.32098
7898,106.24312
7901,95.28682
7902,107.811005
7904,104.56363
7905,96.52588
7906,103.32648
7909,94.755615
7910,105.75274
7913,96.7391
7918,109.99716
7919,91.26342
7923,93.39379
7925,92.37226
7927,92.50794
7930,97.958015
7932,99.31915
7933,95.39055
7935,95.400406
7939,105.872925
7942,98.61805
7943,103.84011
7945,99.54403
7946,92.51783
7948,100.55208
7949,107.28404
7950,92.9809
7951,111.96333
7955,103.94948
7959,95.15161
7960,111.68686
7961,96.3565
7962,104.42218
7964,98.535126
7965,96.07896
7966,110.3624
7967,104.03518
7968,101.04503
7971,110.013016
7974,91.26342
7976,102.95857
7978,108.737
7982,111.68686
7983,95.43995
7984,103.65544
7986,93.624344
7989,107.28404
7991,107.811005
7992,106.58456
7993,103.64358
7994,110.241035
7995,96.79065
7997,94.841225
7998,103.65544
7999,108.98584
8002,91.21897
8007,98.735855
8009,101.13631
8011,94.88642
8013,101.99818
8015,105.34207
8017,111.06142
8019,117.4293
8023,95.55432
8024,112.03582
8026,109.04912
8027,94.16436
8029,97.15587
8030,103.2042
8031,95.069885
8033,102.96678
8035,99.251915
8036,113.32711
8039,108.2263
8042,89.949936
8044,92.38655
8046,78.711464
8048,112.93587
8049,96.52588
8050,105.74969
8053,96.81028
8054,99.52387
8059,96.31177
8061,94.103455
8062,109.64764
8064,104.73136
8066,104.9153
8067,97.21696
8068,95.775276
8070,98.09999
8071,111.52675
8072,96.793015
8076,95.55447
8080,92.28449
8081,108.58562
8084,103.41317
8087,103.026215
8089,91.709946
8090,118.38886
8091,103.3647
8094,114.76166
8100,92.526
8101,93.06924
8110,96.10225
8111,107.811005
8112,95.73399
8115,104.34936
8116,100.61162
8118,104.73136
8121,118.45318
8125,110.94074
8127,105.70481
8128,98.259766
8129,107.94099
8131,99.78097
8138,97.47618
8139,104.578926
8140,94.77585
8141,99.17623
8142,114.4503
8143,108.3883
8145,109.04912
8146,91.15895
8148,109.985054
8153,111.16205
8154,91.75277
8155,107.32793
8161,96.31875
8162,108.04807
8163,90.99886
8166,110.70999
8168,111.08364
8170,98.79484
8172,107.93514
8173,92.09372
8176,105.3631
8179,99.85954
8181,93.741005
8182,117.64289
8184,111.69832
8190,102.06558
8191,95.03842
8194,103.104416
8196,109.42088
8198,105.778145
8199,110.511406
8201,110.968506
8202,95.15265
8207,95.511604
8208,108.853096
8211,113.43251
8214,111.00693
8217,96.215614
8218,99.532265
8222,94.93837
8229,107.12775
8231,95.6798
8233,95.51393
8236,92.528336
8238,107.23791
8240,101.71339
8243,97.88442
8246,99.458916
8250,96.26552
8254,105.06662
8256,77.05757
8257,99.90043
8258,98.20136
8260,95.08874
8261,104.59046
8263,113.573944
8264,96.321785
8267,104.78988
8268,94.0333
8271,97.14418
8272,108.853096
8275,95.556885
8276,94.81136
8277,108.14872
8278,116.80093
8279,93.74232
8280,109.26127
8281,100.63177
8282,98.95374
8287,110.89422
8288,92.43836
8289,111.95617
8294,101.019356
8296,99.333
8299,103.84645
8302,103.61571
8308,109.287056
8314,107.295364
8315,102.791245
8316,106.650314
8317,98.829704
8319,106.51512
8320,94.23574
8321,117.8772
8323,93.44008
8325,96.760605
8326,110.558075
8328,109.494675
8330,103.75971
8331,95.6826
8332,107.35138
8334,94.0568
8338,92.075615
8339,94.77744
8341,99.57746
8345,110.27869
8346,96.43034
8347,107.789024
8349,95.15415
8351,98.05302
8352,108.12201
8353,109.494675
8355,108.2294
8358,110.50901
8359,97.88715
8360,95.81672
8361,107.09818
8363,98.89789
8364,96.56599
8365,96.96728
8366,108.8518
8370,104.59041
8372,98.00394
8376,98.829735
8377,106.74401
8379,108.2018
8380,94.46649
8381,108.455086
8386,91.92375
8388,104.14658
8389,94.87485
8391,106.45507
8394,105.06662
8396,108.08038
8398,100.88976
8400,110.7366
8401,95.564835
8404,99.57746
8407,96.56735
8408,114.62049
8409,109.494675
8410,109.365814
8411,100.45622
8413,98.8657
8414,106.31472
8416,96.80436
